Record_ID,Client_ID,Timestamp,Device_Type,Battery_Level,Signal_Strength_dBm,Latency_ms,Data_Volume_MB,Local_Model_Accuracy,Privacy_Budget_Used,User_Heart_Rate,Location_X,Location_Y
REC_05257,Client_029,2025-01-04 15:37:00,SmartSensor,17.02,-45.7,1.087,30.59,0.7418,4.12,56,0.0284,0.8126
REC_05258,Client_082,2025-01-04 15:38:00,SmartSensor,76.87,-48.5,2.524,15.83,0.8459,0.25,70,0.2359,0.8537
REC_05259,Client_077,2025-01-04 15:39:00,IndustrialController,22.27,-54.1,7.307,2.94,0.752,0.15,82,0.2604,0.8032
REC_05260,Client_041,2025-01-04 15:40:00,AutonomousVehicle,66.02,-71.4,2.873,76.59,0.7494,0.44,70,0.8171,0.3774
REC_05261,Client_048,2025-01-04 15:41:00,SmartSensor,39.22,-41.6,4.707,109.56,0.8489,3.09,71,0.7521,0.8055
REC_05262,Client_007,2025-01-04 15:42:00,IndustrialController,51.16,-69.3,6.078,11.53,0.8662,4.09,56,0.8315,0.5239
REC_05263,Client_025,2025-01-04 15:43:00,AutonomousVehicle,29.41,-62.7,5.662,3.28,0.7866,2.62,93,0.0805,0.3425
REC_05264,Client_046,2025-01-04 15:44:00,Wearable,87.95,-52.9,1.205,6.31,0.8909,2.72,74,0.1331,0.2039
REC_05265,Client_009,2025-01-04 15:45:00,AutonomousVehicle,62.75,-52.4,1.561,26.74,0.9093,1.28,88,0.3041,0.6928
REC_05266,Client_090,2025-01-04 15:46:00,AutonomousVehicle,95.01,-54.3,1.855,17.79,0.9291,2.35,69,0.7444,0.3045
REC_05267,Client_066,2025-01-04 15:47:00,SmartSensor,61.71,-64.0,1.728,3.81,0.8565,1.36,82,0.025,0.2639
REC_05268,Client_091,2025-01-04 15:48:00,SmartSensor,21.15,-66.1,3.932,30.34,0.755,1.44,77,0.1488,0.5917
REC_05269,Client_070,2025-01-04 15:49:00,AutonomousVehicle,25.38,-34.7,1.842,11.4,0.8871,2.02,82,0.4977,0.2566
REC_05270,Client_091,2025-01-04 15:50:00,SmartSensor,99.02,-60.4,2.9,3.46,0.727,0.33,104,0.024,0.3188
REC_05271,Client_048,2025-01-04 15:51:00,SmartSensor,75.3,-61.6,4.28,53.64,0.7453,4.78,76,0.1036,0.7031
REC_05272,Client_052,2025-01-04 15:52:00,SmartSensor,14.44,-67.1,0.299,42.49,0.9082,4.58,72,0.3187,0.6728
REC_05273,Client_097,2025-01-04 15:53:00,IndustrialController,73.34,-57.6,2.11,87.55,0.9277,4.0,82,0.2392,0.9295
REC_05274,Client_067,2025-01-04 15:54:00,IndustrialController,47.1,-58.0,1.798,18.0,0.7167,2.89,65,0.3609,0.799
REC_05275,Client_003,2025-01-04 15:55:00,AutonomousVehicle,37.65,-60.2,3.452,7.3,0.778,4.08,65,0.7557,0.3417
REC_05276,Client_066,2025-01-04 15:56:00,SmartSensor,23.87,-56.2,3.969,22.33,0.8573,4.87,74,0.2173,0.4641
REC_05277,Client_096,2025-01-04 15:57:00,IndustrialController,85.59,-42.4,7.645,75.41,0.9347,1.49,75,0.6258,0.5673
REC_05278,Client_085,2025-01-04 15:58:00,AutonomousVehicle,15.75,-66.0,6.698,13.84,0.8427,1.88,98,0.8809,0.3982
REC_05279,Client_049,2025-01-04 15:59:00,SmartSensor,36.09,-59.6,2.258,14.72,0.9052,3.67,61,0.3046,0.9849
REC_05280,Client_061,2025-01-04 16:00:00,Wearable,37.57,-66.5,2.703,7.98,0.9307,3.25,75,0.0494,0.0337
REC_05281,Client_096,2025-01-04 16:01:00,SmartSensor,24.48,-57.1,2.887,215.31,0.8298,4.14,76,0.6313,0.6458
REC_05282,Client_010,2025-01-04 16:02:00,SmartSensor,55.74,-65.7,5.988,171.03,0.8851,1.8,61,0.7167,0.6156
REC_05283,Client_069,2025-01-04 16:03:00,IndustrialController,11.05,-65.3,8.242,53.65,0.8656,1.62,81,0.4765,0.9325
REC_05284,Client_033,2025-01-04 16:04:00,AutonomousVehicle,37.09,-74.6,5.055,12.09,0.8678,2.97,83,0.428,0.9015
REC_05285,Client_065,2025-01-04 16:05:00,AutonomousVehicle,94.03,-59.0,4.039,72.74,0.8293,0.81,77,0.7463,0.9187
REC_05286,Client_063,2025-01-04 16:06:00,IndustrialController,37.95,-55.7,0.866,43.85,0.8558,0.29,84,0.4165,0.9893
REC_05287,Client_011,2025-01-04 16:07:00,SmartSensor,42.44,-41.4,3.253,69.23,0.8386,1.3,56,0.0048,0.3273
REC_05288,Client_021,2025-01-04 16:08:00,Wearable,52.58,-55.3,6.497,98.45,0.8594,0.88,86,0.8899,0.4895
REC_05289,Client_055,2025-01-04 16:09:00,SmartSensor,60.55,-64.5,3.329,19.17,0.8263,0.13,63,0.2532,0.1872
REC_05290,Client_011,2025-01-04 16:10:00,SmartSensor,82.78,-73.6,3.245,122.5,0.7556,3.91,54,0.6084,0.8145
REC_05291,Client_029,2025-01-04 16:11:00,Wearable,27.13,-72.2,0.914,114.41,0.8734,2.76,76,0.5547,0.5733
REC_05292,Client_087,2025-01-04 16:12:00,IndustrialController,88.46,-73.0,8.608,39.61,0.796,3.38,48,0.5132,0.6892
REC_05293,Client_041,2025-01-04 16:13:00,AutonomousVehicle,78.18,-41.2,1.011,57.69,0.7319,0.9,75,0.2464,0.0616
REC_05294,Client_051,2025-01-04 16:14:00,IndustrialController,75.04,-57.1,8.81,26.47,0.9128,1.36,81,0.7403,0.0588
REC_05295,Client_097,2025-01-04 16:15:00,IndustrialController,17.81,-65.8,4.025,53.23,0.7453,0.39,57,0.2461,0.0749
REC_05296,Client_017,2025-01-04 16:16:00,SmartSensor,11.95,-69.6,10.493,39.81,0.8352,4.99,63,0.939,0.7142
REC_05297,Client_042,2025-01-04 16:17:00,AutonomousVehicle,63.46,-68.6,6.062,19.49,0.8803,0.61,79,0.5602,0.3681
REC_05298,Client_059,2025-01-04 16:18:00,AutonomousVehicle,87.68,-66.1,6.603,19.49,0.8619,0.54,64,0.77,0.7473
REC_05299,Client_076,2025-01-04 16:19:00,IndustrialController,62.6,-46.8,3.008,52.73,0.7402,3.11,59,0.7445,0.518
REC_05300,Client_097,2025-01-04 16:20:00,Wearable,29.19,-60.3,3.41,156.9,0.7485,1.73,70,0.9683,0.1918
REC_05301,Client_096,2025-01-04 16:21:00,IndustrialController,18.15,-74.5,3.028,11.25,0.7372,4.45,87,0.5322,0.1145
REC_05302,Client_073,2025-01-04 16:22:00,Wearable,72.96,-36.9,1.786,24.92,0.7181,4.17,92,0.055,0.9273
REC_05303,Client_027,2025-01-04 16:23:00,AutonomousVehicle,74.96,-71.4,4.05,81.92,0.7708,4.35,62,0.0881,0.658
REC_05304,Client_001,2025-01-04 16:24:00,IndustrialController,25.53,-65.9,1.483,6.56,0.831,3.7,86,0.3577,0.6048
REC_05305,Client_035,2025-01-04 16:25:00,SmartSensor,12.54,-46.9,2.182,257.21,0.7432,0.75,87,0.3603,0.6128
REC_05306,Client_012,2025-01-04 16:26:00,IndustrialController,46.75,-55.8,2.131,56.68,0.9427,0.41,97,0.2173,0.3603
REC_05307,Client_070,2025-01-04 16:27:00,AutonomousVehicle,62.44,-64.7,2.292,120.84,0.8747,0.42,71,0.9258,0.1023
REC_05308,Client_058,2025-01-04 16:28:00,SmartSensor,73.54,-72.3,1.871,91.02,0.8459,4.03,86,0.4731,0.8782
REC_05309,Client_002,2025-01-04 16:29:00,SmartSensor,82.9,-69.7,0.793,75.06,0.8704,3.32,77,0.9026,0.9229
REC_05310,Client_081,2025-01-04 16:30:00,Wearable,64.95,-69.1,1.432,1.67,0.809,4.91,66,0.0551,0.4674
REC_05311,Client_019,2025-01-04 16:31:00,SmartSensor,19.98,-59.9,4.772,26.09,0.8175,3.25,80,0.3482,0.4248
REC_05312,Client_041,2025-01-04 16:32:00,SmartSensor,71.43,-58.1,2.598,11.27,0.9222,1.32,52,0.3596,0.2205
REC_05313,Client_069,2025-01-04 16:33:00,IndustrialController,98.58,-61.5,2.85,102.53,0.8805,0.54,87,0.0377,0.0084
REC_05314,Client_048,2025-01-04 16:34:00,AutonomousVehicle,91.5,-60.4,8.289,57.02,0.847,1.89,93,0.6475,0.7012
REC_05315,Client_046,2025-01-04 16:35:00,Wearable,88.45,-70.5,11.264,5.66,0.9376,1.08,81,0.142,0.5004
REC_05316,Client_007,2025-01-04 16:36:00,IndustrialController,37.2,-57.1,9.325,22.28,0.8657,3.18,70,0.3467,0.9502
REC_05317,Client_037,2025-01-04 16:37:00,SmartSensor,77.57,-47.2,8.815,3.59,0.7997,0.57,70,0.981,0.0442
REC_05318,Client_074,2025-01-04 16:38:00,SmartSensor,86.6,-61.6,5.841,67.35,0.7119,3.89,91,0.9301,0.337
REC_05319,Client_099,2025-01-04 16:39:00,Wearable,71.05,-61.8,7.333,27.09,0.7977,3.51,58,0.2614,0.9851
REC_05320,Client_047,2025-01-04 16:40:00,AutonomousVehicle,32.55,-59.2,7.715,13.35,0.9312,3.71,87,0.315,0.621
REC_05321,Client_046,2025-01-04 16:41:00,Wearable,95.85,-48.8,7.959,36.46,0.7112,4.83,94,0.5403,0.3516
REC_05322,Client_070,2025-01-04 16:42:00,IndustrialController,50.57,-68.9,1.388,2.15,0.7461,3.29,80,0.2859,0.1986
REC_05323,Client_099,2025-01-04 16:43:00,Wearable,21.68,-45.5,3.053,14.87,0.9022,3.96,83,0.7257,0.0653
REC_05324,Client_021,2025-01-04 16:44:00,SmartSensor,19.88,-55.8,3.924,9.64,0.7912,0.52,32,0.5671,0.9229
REC_05325,Client_047,2025-01-04 16:45:00,IndustrialController,68.28,-59.7,1.021,133.42,0.7465,4.72,86,0.4726,0.4013
REC_05326,Client_077,2025-01-04 16:46:00,SmartSensor,49.39,-47.9,0.747,23.67,0.9039,1.17,78,0.9574,0.945
REC_05327,Client_060,2025-01-04 16:47:00,AutonomousVehicle,18.5,-71.8,4.303,43.91,0.8396,2.52,77,0.2175,0.3514
REC_05328,Client_011,2025-01-04 16:48:00,SmartSensor,76.63,-54.8,1.634,34.95,0.8371,4.79,74,0.8586,0.9429
REC_05329,Client_055,2025-01-04 16:49:00,SmartSensor,81.94,-55.7,4.804,53.82,0.7734,0.98,89,0.7272,0.8097
REC_05330,Client_021,2025-01-04 16:50:00,Wearable,75.29,-69.4,4.987,16.36,0.8688,0.27,91,0.2012,0.3271
REC_05331,Client_048,2025-01-04 16:51:00,SmartSensor,28.2,-55.4,3.098,6.44,0.9155,1.56,79,0.1849,0.4254
REC_05332,Client_057,2025-01-04 16:52:00,IndustrialController,72.08,-57.2,3.154,4.25,0.8876,0.87,57,0.5775,0.9433
REC_05333,Client_093,2025-01-04 16:53:00,IndustrialController,10.97,-61.8,2.204,10.75,0.8531,3.37,79,0.08,0.7442
REC_05334,Client_049,2025-01-04 16:54:00,AutonomousVehicle,37.46,-51.4,1.15,32.97,0.7876,1.46,74,0.4808,0.805
REC_05335,Client_030,2025-01-04 16:55:00,IndustrialController,45.89,-65.7,4.439,13.46,0.9137,0.41,87,0.3372,0.6272
REC_05336,Client_023,2025-01-04 16:56:00,Wearable,85.17,-57.3,3.107,28.46,0.8415,4.48,75,0.8506,0.0604
REC_05337,Client_090,2025-01-04 16:57:00,AutonomousVehicle,45.14,-61.3,1.398,1.49,0.9224,0.34,79,0.5968,0.8598
REC_05338,Client_016,2025-01-04 16:58:00,IndustrialController,11.01,-66.1,2.814,49.38,0.7635,1.43,59,0.6402,0.7779
REC_05339,Client_046,2025-01-04 16:59:00,Wearable,41.71,-55.0,6.776,105.25,0.8636,1.28,68,0.3268,0.5715
REC_05340,Client_020,2025-01-04 17:00:00,IndustrialController,54.9,-62.1,0.735,2.44,0.9338,0.22,60,0.2165,0.6951
REC_05341,Client_081,2025-01-04 17:01:00,IndustrialController,95.41,-74.7,3.518,12.3,0.7935,0.91,67,0.5369,0.2314
REC_05342,Client_044,2025-01-04 17:02:00,SmartSensor,94.69,-78.0,1.3,19.12,0.9378,4.09,77,0.9448,0.9259
REC_05343,Client_037,2025-01-04 17:03:00,IndustrialController,26.28,-52.1,2.811,16.93,0.7981,0.28,83,0.5951,0.2141
REC_05344,Client_038,2025-01-04 17:04:00,IndustrialController,26.66,-72.2,0.44,2.06,0.8094,0.21,68,0.0194,0.6731
REC_05345,Client_085,2025-01-04 17:05:00,Wearable,24.7,-57.2,0.827,5.63,0.9016,3.21,81,0.9637,0.4752
REC_05346,Client_050,2025-01-04 17:06:00,Wearable,81.0,-59.5,0.746,121.78,0.7652,0.54,73,0.8338,0.5511
REC_05347,Client_066,2025-01-04 17:07:00,SmartSensor,10.54,-63.7,10.402,62.13,0.8765,1.92,66,0.8835,0.2056
REC_05348,Client_095,2025-01-04 17:08:00,IndustrialController,21.45,-40.4,4.257,159.03,0.7746,0.11,81,0.4525,0.1809
REC_05349,Client_085,2025-01-04 17:09:00,SmartSensor,58.42,-58.2,1.626,29.03,0.8484,1.88,65,0.8963,0.3285
REC_05350,Client_035,2025-01-04 17:10:00,IndustrialController,32.28,-52.4,1.695,105.61,0.894,1.66,83,0.2591,0.0296
REC_05351,Client_096,2025-01-04 17:11:00,AutonomousVehicle,18.31,-57.2,5.641,84.79,0.7065,3.1,64,0.8016,0.1212
REC_05352,Client_003,2025-01-04 17:12:00,AutonomousVehicle,42.39,-62.3,4.905,103.95,0.7221,2.55,104,0.6125,0.3641
REC_05353,Client_034,2025-01-04 17:13:00,SmartSensor,34.68,-60.2,3.245,2.0,0.9336,3.42,94,0.9526,0.6078
REC_05354,Client_085,2025-01-04 17:14:00,SmartSensor,56.0,-45.4,8.731,52.85,0.904,4.69,61,0.2963,0.3519
REC_05355,Client_022,2025-01-04 17:15:00,SmartSensor,98.13,-49.1,1.703,41.81,0.9193,4.0,71,0.1235,0.0732
REC_05356,Client_029,2025-01-04 17:16:00,Wearable,21.19,-40.5,0.776,39.4,0.8097,4.67,67,0.717,0.8007
REC_05357,Client_032,2025-01-04 17:17:00,Wearable,43.55,-57.8,8.359,35.1,0.8791,0.37,68,0.9861,0.1581
REC_05358,Client_055,2025-01-04 17:18:00,Wearable,93.88,-68.8,2.232,79.48,0.9496,4.95,84,0.1458,0.0559
REC_05359,Client_041,2025-01-04 17:19:00,SmartSensor,88.92,-64.4,0.808,172.19,0.8081,1.68,80,0.1018,0.3521
REC_05360,Client_072,2025-01-04 17:20:00,IndustrialController,45.48,-71.9,3.367,88.28,0.9117,1.46,67,0.4307,0.464
REC_05361,Client_090,2025-01-04 17:21:00,AutonomousVehicle,72.91,-52.3,3.882,102.16,0.7198,2.08,68,0.7203,0.8923
REC_05362,Client_061,2025-01-04 17:22:00,SmartSensor,17.91,-65.9,3.264,33.07,0.836,3.94,83,0.5966,0.248
REC_05363,Client_021,2025-01-04 17:23:00,Wearable,74.13,-90.6,8.006,58.66,0.7833,4.78,62,0.9401,0.5869
REC_05364,Client_099,2025-01-04 17:24:00,Wearable,97.56,-35.4,10.89,26.86,0.8308,2.82,78,0.8093,0.2758
REC_05365,Client_021,2025-01-04 17:25:00,SmartSensor,58.37,-65.7,2.26,22.34,0.7285,0.86,65,0.5726,0.1206
REC_05366,Client_011,2025-01-04 17:26:00,SmartSensor,54.86,-65.8,6.172,112.82,0.7919,1.15,82,0.3611,0.6375
REC_05367,Client_010,2025-01-04 17:27:00,Wearable,26.86,-43.3,2.519,117.81,0.7191,2.09,69,0.8353,0.7492
REC_05368,Client_062,2025-01-04 17:28:00,IndustrialController,67.04,-72.1,8.287,57.32,0.8133,1.89,75,0.4883,0.5438
REC_05369,Client_011,2025-01-04 17:29:00,Wearable,63.14,-48.6,1.008,90.96,0.8104,1.27,69,0.8751,0.3366
REC_05370,Client_016,2025-01-04 17:30:00,Wearable,68.67,-65.9,3.712,22.34,0.7824,4.27,89,0.6005,0.9878
REC_05371,Client_029,2025-01-04 17:31:00,SmartSensor,12.35,-73.2,5.223,28.44,0.9371,1.47,84,0.7072,0.0334
REC_05372,Client_030,2025-01-04 17:32:00,IndustrialController,59.39,-42.9,5.318,86.02,0.7207,3.0,78,0.0468,0.5526
REC_05373,Client_053,2025-01-04 17:33:00,Wearable,63.54,-50.8,2.397,25.38,0.9062,2.45,84,0.9904,0.6688
REC_05374,Client_080,2025-01-04 17:34:00,Wearable,28.68,-50.8,3.044,2.04,0.7887,4.62,79,0.7546,0.4234
REC_05375,Client_076,2025-01-04 17:35:00,AutonomousVehicle,28.75,-56.3,4.935,21.79,0.7498,3.18,67,0.582,0.1334
REC_05376,Client_019,2025-01-04 17:36:00,SmartSensor,34.86,-54.0,3.788,25.39,0.7681,1.73,63,0.5322,0.1784
REC_05377,Client_029,2025-01-04 17:37:00,AutonomousVehicle,74.05,-72.3,3.622,8.4,0.9255,3.23,75,0.5995,0.9457
REC_05378,Client_096,2025-01-04 17:38:00,AutonomousVehicle,64.56,-58.9,2.33,21.09,0.9062,1.66,77,0.0459,0.9049
REC_05379,Client_001,2025-01-04 17:39:00,Wearable,86.12,-69.3,1.492,136.23,0.7039,0.55,72,0.3646,0.1751
REC_05380,Client_083,2025-01-04 17:40:00,SmartSensor,36.61,-73.9,7.106,97.78,0.7368,2.48,60,0.0895,0.0585
REC_05381,Client_024,2025-01-04 17:41:00,IndustrialController,92.09,-55.9,1.379,29.52,0.8688,4.31,77,0.1754,0.1726
REC_05382,Client_099,2025-01-04 17:42:00,Wearable,76.93,-48.4,8.046,61.87,0.7794,4.55,79,0.333,0.8782
REC_05383,Client_036,2025-01-04 17:43:00,IndustrialController,45.55,-63.8,9.124,8.23,0.9298,2.76,91,0.6727,0.1002
REC_05384,Client_047,2025-01-04 17:44:00,IndustrialController,18.57,-62.1,5.987,69.83,0.8966,3.53,72,0.9306,0.1622
REC_05385,Client_066,2025-01-04 17:45:00,SmartSensor,33.13,-71.4,2.47,32.29,0.9188,3.09,60,0.9871,0.7068
REC_05386,Client_056,2025-01-04 17:46:00,AutonomousVehicle,96.11,-59.9,0.7,64.11,0.7482,4.07,75,0.7511,0.8184
REC_05387,Client_029,2025-01-04 17:47:00,SmartSensor,37.93,-52.4,5.265,51.64,0.7377,0.61,76,0.2688,0.545
REC_05388,Client_062,2025-01-04 17:48:00,IndustrialController,39.69,-52.1,1.064,13.25,0.933,2.07,67,0.3224,0.1956
REC_05389,Client_067,2025-01-04 17:49:00,Wearable,27.06,-54.5,1.922,90.0,0.801,1.34,68,0.3071,0.8075
REC_05390,Client_003,2025-01-04 17:50:00,IndustrialController,82.62,-66.2,2.284,42.45,0.8039,0.13,85,0.8385,0.3725
REC_05391,Client_001,2025-01-04 17:51:00,Wearable,34.81,-66.5,1.511,76.67,0.8711,4.17,71,0.7745,0.6741
REC_05392,Client_046,2025-01-04 17:52:00,Wearable,39.72,-52.0,1.775,4.94,0.7994,0.76,73,0.0631,0.2475
REC_05393,Client_011,2025-01-04 17:53:00,SmartSensor,47.29,-51.9,3.748,47.77,0.9188,1.68,62,0.4947,0.554
REC_05394,Client_068,2025-01-04 17:54:00,IndustrialController,49.04,-61.7,13.553,17.26,0.9398,4.35,76,0.6418,0.3366
REC_05395,Client_027,2025-01-04 17:55:00,AutonomousVehicle,47.02,-64.3,4.923,98.63,0.7831,3.63,66,0.0156,0.2336
REC_05396,Client_046,2025-01-04 17:56:00,IndustrialController,55.34,-48.3,7.156,149.3,0.752,2.88,65,0.5936,0.7292
REC_05397,Client_024,2025-01-04 17:57:00,IndustrialController,83.31,-63.6,2.143,2.87,0.7188,1.62,57,0.9414,0.8673
REC_05398,Client_054,2025-01-04 17:58:00,AutonomousVehicle,83.74,-52.5,11.624,64.42,0.7536,2.63,80,0.0474,0.8745
REC_05399,Client_011,2025-01-04 17:59:00,SmartSensor,81.85,-61.4,10.791,5.43,0.7349,0.38,66,0.1711,0.4407
REC_05400,Client_001,2025-01-04 18:00:00,IndustrialController,19.1,-70.5,2.486,97.42,0.7073,3.66,64,0.1033,0.9086
REC_05401,Client_006,2025-01-04 18:01:00,IndustrialController,81.97,-43.9,11.3,6.65,0.7117,1.26,71,0.3693,0.5199
REC_05402,Client_099,2025-01-04 18:02:00,Wearable,20.82,-58.8,1.732,10.85,0.8273,2.45,83,0.3696,0.3535
REC_05403,Client_012,2025-01-04 18:03:00,IndustrialController,21.23,-67.1,2.912,14.49,0.8769,0.56,79,0.9557,0.759
REC_05404,Client_070,2025-01-04 18:04:00,AutonomousVehicle,95.31,-73.9,3.138,65.07,0.9458,3.58,76,0.8004,0.276
REC_05405,Client_007,2025-01-04 18:05:00,Wearable,83.75,-72.9,2.369,17.3,0.7389,4.49,86,0.6371,0.4063
REC_05406,Client_011,2025-01-04 18:06:00,SmartSensor,59.72,-63.7,0.558,45.33,0.8746,2.33,85,0.6422,0.7975
REC_05407,Client_048,2025-01-04 18:07:00,Wearable,88.75,-40.7,0.625,42.42,0.8385,0.51,76,0.6665,0.4912
REC_05408,Client_049,2025-01-04 18:08:00,AutonomousVehicle,99.04,-65.8,2.706,25.73,0.8195,4.73,79,0.1709,0.1285
REC_05409,Client_096,2025-01-04 18:09:00,AutonomousVehicle,64.96,-45.5,7.542,38.77,0.8805,2.29,82,0.3542,0.954
REC_05410,Client_099,2025-01-04 18:10:00,Wearable,65.16,-61.3,3.211,6.29,0.7597,0.49,81,0.6466,0.0123
REC_05411,Client_077,2025-01-04 18:11:00,SmartSensor,77.9,-71.8,1.879,104.44,0.7778,1.02,83,0.0334,0.2453
REC_05412,Client_053,2025-01-04 18:12:00,Wearable,30.89,-64.7,6.166,11.6,0.7962,0.69,66,0.4899,0.8065
REC_05413,Client_043,2025-01-04 18:13:00,SmartSensor,25.04,-72.8,5.192,106.11,0.7456,1.07,70,0.8367,0.8457
REC_05414,Client_035,2025-01-04 18:14:00,Wearable,78.36,-68.6,4.253,36.57,0.8197,0.86,81,0.5451,0.6766
REC_05415,Client_096,2025-01-04 18:15:00,AutonomousVehicle,41.04,-68.9,1.809,47.59,0.733,4.62,78,0.8652,0.613
REC_05416,Client_063,2025-01-04 18:16:00,IndustrialController,22.16,-79.0,3.521,14.87,0.7795,1.12,90,0.7465,0.8328
REC_05417,Client_062,2025-01-04 18:17:00,IndustrialController,38.34,-44.9,0.151,12.57,0.7283,2.27,93,0.5389,0.7453
REC_05418,Client_017,2025-01-04 18:18:00,SmartSensor,42.28,-57.9,7.77,33.74,0.709,3.68,85,0.3768,0.9803
REC_05419,Client_002,2025-01-04 18:19:00,SmartSensor,96.87,-66.9,5.291,15.56,0.7888,3.42,49,0.6558,0.4606
REC_05420,Client_091,2025-01-04 18:20:00,SmartSensor,72.82,-57.8,2.171,27.51,0.8544,4.79,84,0.4974,0.2706
REC_05421,Client_037,2025-01-04 18:21:00,AutonomousVehicle,57.78,-68.4,3.735,29.01,0.738,4.83,74,0.9942,0.0044
REC_05422,Client_046,2025-01-04 18:22:00,Wearable,97.2,-86.7,2.727,15.8,0.9484,2.9,64,0.6105,0.3299
REC_05423,Client_010,2025-01-04 18:23:00,AutonomousVehicle,91.28,-30.4,3.664,17.25,0.7686,3.79,68,0.2517,0.8262
REC_05424,Client_087,2025-01-04 18:24:00,IndustrialController,56.08,-58.1,13.66,180.43,0.7057,1.99,60,0.963,0.0336
REC_05425,Client_001,2025-01-04 18:25:00,SmartSensor,91.51,-65.9,7.922,44.27,0.707,2.2,86,0.287,0.6907
REC_05426,Client_081,2025-01-04 18:26:00,Wearable,46.39,-79.3,6.479,89.15,0.8666,0.61,81,0.8908,0.0448
REC_05427,Client_012,2025-01-04 18:27:00,IndustrialController,30.74,-74.9,6.506,2.34,0.8675,3.4,52,0.4922,0.4759
REC_05428,Client_094,2025-01-04 18:28:00,IndustrialController,30.94,-43.5,8.382,0.1,0.9257,1.43,76,0.7049,0.4224
REC_05429,Client_072,2025-01-04 18:29:00,IndustrialController,69.61,-45.0,8.552,36.61,0.7227,0.49,60,0.2017,0.9365
REC_05430,Client_019,2025-01-04 18:30:00,AutonomousVehicle,55.1,-52.5,5.743,87.67,0.7941,0.58,85,0.5594,0.3197
REC_05431,Client_048,2025-01-04 18:31:00,SmartSensor,69.31,-71.2,3.41,47.2,0.9223,3.64,61,0.2011,0.5351
REC_05432,Client_035,2025-01-04 18:32:00,IndustrialController,71.75,-44.9,1.315,48.23,0.8994,1.22,46,0.2375,0.6203
REC_05433,Client_012,2025-01-04 18:33:00,SmartSensor,12.01,-55.5,4.627,7.5,0.7584,3.87,79,0.1618,0.2899
REC_05434,Client_090,2025-01-04 18:34:00,AutonomousVehicle,14.86,-53.5,3.039,192.14,0.9225,4.54,83,0.4494,0.2479
REC_05435,Client_042,2025-01-04 18:35:00,IndustrialController,57.94,-55.5,1.449,37.72,0.8702,1.77,84,0.5147,0.2863
REC_05436,Client_042,2025-01-04 18:36:00,AutonomousVehicle,27.19,-75.1,3.779,5.41,0.7661,3.99,72,0.2626,0.1285
REC_05437,Client_019,2025-01-04 18:37:00,AutonomousVehicle,66.93,-72.0,0.91,26.74,0.7112,2.2,74,0.6135,0.1158
REC_05438,Client_035,2025-01-04 18:38:00,SmartSensor,59.7,-65.1,2.522,3.73,0.8244,3.88,81,0.271,0.592
REC_05439,Client_093,2025-01-04 18:39:00,IndustrialController,62.72,-53.6,6.65,27.08,0.8783,1.6,87,0.5214,0.1006
REC_05440,Client_041,2025-01-04 18:40:00,AutonomousVehicle,37.22,-73.8,3.415,62.16,0.7672,4.66,72,0.6858,0.1933
REC_05441,Client_097,2025-01-04 18:41:00,IndustrialController,67.59,-61.8,5.349,19.54,0.7422,4.94,70,0.06,0.1705
REC_05442,Client_091,2025-01-04 18:42:00,SmartSensor,84.65,-61.8,5.173,18.78,0.7188,1.99,46,0.8601,0.1385
REC_05443,Client_016,2025-01-04 18:43:00,AutonomousVehicle,99.83,-52.1,3.203,36.11,0.9105,1.07,75,0.3578,0.1413
REC_05444,Client_012,2025-01-04 18:44:00,SmartSensor,85.46,-53.3,5.909,34.51,0.7137,3.46,91,0.5168,0.7977
REC_05445,Client_092,2025-01-04 18:45:00,IndustrialController,60.17,-70.1,3.532,31.48,0.8524,2.96,83,0.4458,0.2419
REC_05446,Client_039,2025-01-04 18:46:00,IndustrialController,27.41,-45.5,1.16,36.37,0.8908,4.96,87,0.9497,0.2192
REC_05447,Client_001,2025-01-04 18:47:00,SmartSensor,71.33,-71.6,3.097,2.46,0.8951,4.08,80,0.1898,0.1289
REC_05448,Client_029,2025-01-04 18:48:00,Wearable,94.39,-49.1,11.491,32.15,0.8634,4.19,78,0.6269,0.7006
REC_05449,Client_056,2025-01-04 18:49:00,AutonomousVehicle,29.07,-65.5,1.68,241.48,0.8632,3.66,63,0.8286,0.1416
REC_05450,Client_083,2025-01-04 18:50:00,IndustrialController,33.04,-58.4,10.999,72.27,0.8185,1.82,67,0.4286,0.0558
REC_05451,Client_012,2025-01-04 18:51:00,IndustrialController,23.41,-57.7,0.213,16.95,0.8042,4.69,60,0.3352,0.9972
REC_05452,Client_010,2025-01-04 18:52:00,AutonomousVehicle,76.3,-58.0,0.876,56.62,0.7343,2.38,83,0.1124,0.5686
REC_05453,Client_089,2025-01-04 18:53:00,SmartSensor,46.59,-53.3,1.533,20.02,0.8338,2.06,89,0.7208,0.6986
REC_05454,Client_067,2025-01-04 18:54:00,SmartSensor,15.64,-56.1,1.006,10.63,0.7178,1.05,89,0.7861,0.879
REC_05455,Client_051,2025-01-04 18:55:00,SmartSensor,88.75,-52.2,6.806,74.26,0.817,1.59,62,0.3136,0.0025
REC_05456,Client_073,2025-01-04 18:56:00,Wearable,60.19,-55.4,0.738,11.76,0.8827,0.11,71,0.7758,0.804
REC_05457,Client_046,2025-01-04 18:57:00,Wearable,39.8,-72.6,1.694,97.82,0.8107,3.33,56,0.0998,0.6902
